Radius (A°),Coil diameter (A°),Pitch angle (deg),Pitch length (A°),Number of turns,Total length (A°),Yield stress (GPa),Failure strain,Toughness (GPa)
6.641136455,6.229567561,29.44089475,23.55148759,1.154487208,27.18989116,9.301070314,2.331406807,21.1384519
18.94468096,4.322347853,45.89661738,122.8179567,1.158070735,142.2318814,15.44945026,0.508429039,2.973041467
7.381577044,7.307063735,28.68071569,25.37192226,1.160471056,29.44338142,3.848734462,0.691223029,4.497760655
6.738074469,6.306867186,27.87683971,22.39415386,1.183367228,26.50050778,9.745677501,3.460533275,36.5625802
9.589066331,9.072238928,45.15050034,60.56723492,1.184609325,71.74851128,11.94138784,0.715810576,5.428864475
11.69800347,6.155807928,23.26215859,31.59688107,1.186199637,37.48020887,6.607508338,1.927256754,11.81973372
11.08806967,5.381359908,26.7248891,35.07748043,1.188153774,41.67744076,6.69744476,2.890643921,25.27158121
11.46756388,6.848880253,27.82881002,38.03546108,1.188426915,45.20236568,8.835651681,1.621882973,12.17756535
12.27106192,7.115726354,26.92351558,39.15554763,1.189439478,46.57315414,7.820647893,1.818800129,11.68657396
7.999285116,9.297543204,48.78040592,57.37306653,1.190837026,68.32197191,6.671097547,0.870456356,5.382568761
5.355722197,5.991493571,35.96532755,24.41777947,1.190979911,29.08108482,5.003065466,1.142509487,9.773305759
6.476863052,8.036559221,43.82940769,39.06553449,1.19267186,46.59236369,5.379611601,0.718807433,7.414425956
14.31665427,5.760230165,33.11096615,58.66493627,1.193178307,69.99772937,8.938093957,0.714069142,3.87657572
11.35984731,5.379671708,10.19861207,12.84078908,1.194983376,15.34452948,7.944960563,2.296775752,5.998067699
12.75043066,7.314890033,42.24768945,72.76391901,1.195784298,87.00995185,8.713540946,0.534323551,3.501462286
16.44008317,6.366462039,24.31248272,46.66706775,1.196859935,55.85394366,6.62406745,2.234601017,15.20864676
16.84688685,7.069375866,27.02529197,53.99321511,1.198737498,64.72369159,10.27531879,1.36086041,7.429137347
9.385616688,9.501475306,45.08102627,59.13859744,1.199154154,70.91629479,15.90874101,0.362242666,2.798818717
12.32523741,6.614966015,27.20745847,39.81239818,1.201705379,47.84277306,7.967191943,1.087971227,5.442400744
14.55666613,9.45481643,49.48615487,107.0361285,1.201737546,128.6293344,10.34065289,0.642021969,4.570504202
7.438447417,7.695529945,33.28591745,30.68412364,1.20571046,36.99616884,9.035282556,0.74205402,6.99461407
13.58183625,6.669744714,44.22243487,83.05183408,1.206085902,100.1676462,9.386907617,0.667165552,5.104923248
6.498001635,8.297245403,41.45069551,36.05910787,1.206251428,43.49635036,8.175874706,0.624767464,6.676679779
6.189328688,5.377877937,27.77352746,20.48072802,1.207403633,24.72850542,4.251243543,4.017765979,41.64349423
12.69359428,8.538023793,43.70023765,76.21731799,1.210689166,92.27548115,11.35771169,0.590202687,4.503795654
13.1438481,8.77860318,43.4214609,78.15558949,1.214666153,94.93294919,11.76871163,0.492830383,3.628752668
18.8706251,4.095345971,48.52809067,134.1488014,1.21838784,163.4452684,17.89512663,0.36939964,3.529303825
6.619657953,9.517587118,37.91860689,32.4006056,1.230351087,39.86412033,6.146411548,0.970129171,7.126898804
6.734313191,7.439481279,32.33531609,26.78564707,1.230609758,32.96267866,7.953802186,1.760641678,17.77590434
5.508836011,5.882165969,59.19740088,58.05792233,1.232016643,71.52832656,9.254486287,0.565329277,6.407827209
12.22937771,6.433653608,20.67087516,28.99057937,1.233094525,35.74812469,7.99075513,2.274515309,13.18469015
3.88618855,5.811983714,49.94277613,29.0408604,1.238740913,35.97410193,15.84791405,0.346266832,4.766326977
3.886188312,5.811983735,49.89071714,28.98734799,1.241027763,35.97410362,15.23283571,0.787061276,11.5606666
18.30006268,6.658071834,32.9610039,74.5594155,1.244230086,92.76906793,9.546044622,0.915996184,5.066557457
9.455458267,5.516866801,34.47260303,40.78982114,1.246511887,50.84499694,7.46777846,1.254816243,9.448671346
6.6437872,7.305429178,32.56559038,26.66118539,1.249620859,33.3163734,7.214106254,0.71228027,4.734713694
6.501800441,8.741157882,39.44534083,33.61040062,1.251189549,42.05298198,6.312957575,0.740697343,9.856546386
10.51235261,7.813700294,59.18979149,110.7568109,1.25199808,138.6673146,20.0263777,0.31505236,3.269617925
6.996890553,6.242772456,24.03815391,19.60857072,1.254620025,24.60130549,9.182661326,3.473200419,34.6121539
7.548386611,6.124685821,60.56029081,84.03475269,1.259238095,105.8197619,24.74369009,0.310786793,3.365109763
24.11318386,8.806713329,48.9085927,173.7290139,1.259507668,218.8130252,14.42884734,0.498838321,2.853680358
5.892079759,5.804651729,29.95922747,21.33898917,1.259621928,26.87905869,7.58461192,1.665467411,12.90929932
10.44002925,6.266065461,29.59141006,37.25106998,1.261566754,46.99471145,8.329539999,1.378106317,11.65471192
6.261846715,6.565516085,30.89479226,23.54224695,1.263288928,29.7406599,9.017607754,2.086126088,21.14285026
8.439679874,9.050104457,47.67817757,58.23251924,1.263536348,73.57890473,15.00043333,0.87004011,6.167506216
15.16719216,6.526601867,31.98548959,59.5154207,1.264398655,75.25121788,9.16176287,0.811439413,4.375633338
6.738074472,6.306867457,26.30945842,20.93273322,1.265984117,26.50050778,9.017228038,1.632871154,14.74241598
11.77449725,7.895313283,44.30226707,72.20108886,1.267699906,91.52931359,8.587181444,0.455101379,3.283241981
16.38986994,7.254840246,43.22862463,96.80207411,1.269418986,122.8823907,13.1615924,0.593318621,4.356329923
6.653956655,7.418624011,31.61567601,25.73624995,1.275144704,32.81744284,8.361451679,1.116201761,10.4202739
6.108760839,7.570249354,40.03271778,32.24408929,1.276041394,41.14479265,7.942333231,0.727653655,7.751405858
7.769315592,9.672081945,48.81308554,55.7878272,1.276615144,71.21958505,14.65232648,0.875645614,6.314376031
5.653327659,6.529613566,32.56046705,22.68204923,1.277677241,28.98033807,7.480655709,1.062220077,9.912593576
11.21274119,8.049773187,50.3832972,85.11098326,1.279707217,108.9171395,9.98030912,0.480615157,4.264519806
4.566386214,7.308059263,46.19791649,29.91699042,1.280514549,38.30914149,11.63230635,0.469840861,5.522016189
10.8619803,6.485836126,27.2856944,35.20375755,1.28570785,45.26174742,11.52582264,2.067109138,16.57465872
7.397089576,10.43922936,51.72948223,58.91274956,1.286735414,75.8051212,17.10617405,0.421954173,3.419934597
4.722970733,6.601177922,40.48645207,25.33296788,1.288774159,32.64847439,2.562013288,0.919002437,10.72202103
4.7229704,6.601178276,40.48231797,25.32926474,1.288962773,32.64847931,9.952360758,1.033971582,14.38713672
6.371564775,7.891337259,33.78966589,26.78978575,1.291261925,34.59263033,8.177572866,0.796449841,6.322167511
5.325761344,7.390919198,35.71354883,24.05742275,1.29176981,31.07665243,5.157206918,1.662996141,20.89652253
17.97549312,7.160332689,34.92902928,78.87547719,1.293297702,102.0094734,11.06249937,0.843046933,5.644227078
17.53480069,6.218852021,13.21837088,25.87844434,1.293389093,33.47089766,7.610329424,1.671794448,4.441427402
10.35435484,7.127024807,34.45685016,44.64124951,1.296119689,57.86040242,11.40637693,0.773942246,5.472415097
5.690900236,8.636359683,42.79832066,33.10938055,1.296780907,42.93561255,9.077898736,0.740874474,9.243227276
5.884808049,8.478460085,39.55935724,30.54450828,1.296942867,39.61448213,10.58073032,1.208627837,11.28646006
6.996890214,6.242772499,23.88333307,19.46631491,1.297244502,25.25257,9.14374656,2.423584379,23.10410553
6.108761581,7.570249649,39.55690357,31.70415141,1.297772958,41.14479035,5.161345827,0.516266429,4.615628342
8.052543072,5.907569979,41.30537115,44.45774296,1.299563448,57.77565775,8.768582521,1.460430265,14.79290401
15.02034503,6.6694813,28.35852252,50.94044315,1.30069183,66.25781825,10.34308781,1.0191471,6.174138048
5.971659192,7.133504758,32.88788597,24.26219855,1.301041816,31.56613486,6.871391293,2.378183723,22.04720758
5.892080091,5.804652565,29.8157371,21.21565001,1.301225508,27.60634495,4.614105448,1.25829349,10.12397342
15.04559311,9.103240117,29.65514901,53.82335067,1.30212824,70.0849049,7.728866668,2.11562541,12.17456576
12.02393898,6.149989617,18.50101076,25.27970222,1.30608904,33.01754201,9.236847145,1.978978119,10.40555344
5.472298869,8.036969589,45.40045368,34.86748694,1.313800349,45.8089165,5.819140373,1.263634882,11.463982
7.132735629,9.902021899,51.1309116,55.60280509,1.315108715,73.12373357,15.95839794,0.359627868,3.396809753
21.21089426,6.383595154,18.22534689,43.88293776,1.315725308,57.73789178,9.266904232,2.421162518,13.40150486
5.693318076,7.909304441,35.02737591,25.07342531,1.316258122,33.00309971,6.280125041,1.818927546,17.2467828
12.41011096,6.669818149,38.1095074,61.16112737,1.317792048,80.59764729,10.31444869,1.053292749,7.611635401
6.122163662,6.485651244,30.8193098,22.94832311,1.318126553,30.24879405,10.6576223,1.649527565,14.60859962
7.531468187,9.0930027,48.17614401,52.88201169,1.320263848,69.81820822,12.40997876,0.449724065,3.173924205
9.514964258,7.466112323,38.0547035,46.80059124,1.321903092,61.86584626,13.64807553,1.250068816,11.02784201
6.680383973,11.50961877,54.15934114,58.111548,1.322356523,76.84418457,16.02157856,0.341295747,2.788797866
5.230226956,3.883434573,29.30270164,18.44360417,1.32270675,24.39547974,11.58654823,0.68136735,3.443322695
11.77796789,6.700667888,52.97557424,98.11844627,1.324870293,129.9942147,14.63538399,0.47600048,4.107240005
5.325761668,7.390920389,35.78722537,24.12275477,1.325023913,31.96322692,3.928631164,1.97521017,19.04585554
11.54889478,5.650256579,40.54433681,62.07255517,1.325116273,82.25335294,9.942656022,0.733299041,6.395042588
6.050018634,7.611743068,34.82393835,26.44355385,1.326915497,35.0883614,10.81304763,1.292782178,13.68855573
16.18791708,5.068124665,13.62255689,24.64903648,1.328217668,32.73928574,7.585035165,2.984841372,12.31170912
4.495366838,4.305554195,37.23263404,21.46465851,1.329111759,28.52893003,5.177044778,0.224602364,3.272810567
21.02691783,7.850771643,45.88017696,136.2388087,1.33218537,181.4953478,11.90064704,0.550027932,3.357664406
9.075313067,6.316346181,35.18949155,40.20884666,1.339391693,53.8553952,8.175991853,1.193072103,9.682720838
12.7695225,8.038945355,53.00076169,106.4760987,1.340553968,142.7369566,13.67280186,0.397248952,3.2473467
13.86738035,8.95074638,54.88273707,123.8959624,1.34277387,166.364261,14.51959586,0.461523682,4.029462442
9.857397129,6.614690514,36.58701881,45.97585523,1.343914978,61.78764048,9.83772227,1.046801734,7.942114368
5.388576446,8.072640084,42.27003457,30.77553271,1.345489083,41.40814328,5.124509168,0.802379607,8.556049528
12.82338502,5.997027392,40.70625565,69.31790556,1.348098807,93.44738582,6.342473205,1.408951293,8.23519118
6.203235289,5.443754002,23.80748954,17.19658442,1.349899653,23.21366334,10.78089914,2.240686875,20.7838174
20.29879763,8.458842404,21.71131216,50.78394188,1.350358991,68.57655252,5.356286992,1.618691187,6.057385545
6.203236503,5.443754588,23.54611793,16.98460044,1.356077329,23.03243159,10.81810502,3.285239735,37.84894222
10.89296981,5.7301934,20.75010253,25.93070183,1.356949177,35.18664451,9.482217195,2.035542788,14.84937644
11.42397572,4.587420233,39.02051666,58.16802266,1.357453588,78.96039107,13.18829775,0.826389763,7.582109207
16.75326938,5.641192433,15.13108323,28.46365158,1.358559663,38.66956891,7.827563884,2.902774078,15.91720332
8.161999104,8.101996344,43.91884115,49.3835646,1.360063376,67.1647776,13.78012165,1.165921826,9.118641494
5.569009077,7.887973062,37.81492748,27.15649619,1.360178605,36.93768512,11.21664521,0.930842766,9.140823459
4.008545288,4.98832667,49.20096321,29.17975502,1.362008026,39.74306054,10.44371964,0.421320761,3.372694634
16.22665438,5.169112303,20.66463164,38.45370712,1.365473515,52.50751861,4.487173643,2.774943313,16.30693173
12.91994096,6.685920954,35.18809548,57.23979379,1.366743402,78.23211049,12.83533908,0.806540151,6.584876897
5.138967336,7.414240562,44.60113325,31.84262154,1.367057312,43.53068862,12.39869128,0.964893832,15.05879348
5.288083437,8.81832274,38.49088566,26.42053172,1.368855588,36.16589249,9.783528988,1.255067485,11.50758051
14.37974537,6.007929091,26.14650202,44.35326946,1.370265181,60.77574079,10.16834157,1.642077333,9.36890384
5.745389784,7.350941549,37.14116896,27.34252013,1.370722558,37.47900913,10.60230097,2.262735888,24.12526026
4.752549514,7.720963658,49.01081521,34.3644214,1.372058536,47.14999774,5.612210536,0.751647376,8.897776851
6.12216397,6.485651527,29.98924141,22.19912462,1.373349009,30.48714579,9.937923797,1.521963698,14.04785792
5.601868353,6.767511652,34.11195057,23.84125932,1.375396946,32.79119526,9.678704787,1.297852311,13.21878257
5.195286501,8.204830402,40.59698746,27.97541302,1.375795336,38.48844275,9.764960984,0.937605912,10.99877964
16.3530709,6.853548715,35.94516847,74.5016597,1.376010904,102.5150961,11.79709787,0.659015874,3.654288871
12.11137201,6.950477113,15.85245058,21.60882238,1.377507925,29.76632408,6.931602226,0.857264633,2.838038936
3.80649538,4.68669614,43.79782625,22.93375592,1.381146424,31.67487497,6.321760285,0.905784744,14.43518136
6.447873577,8.653979062,51.11632945,50.23783072,1.384997929,69.57929153,12.37698519,0.907437955,6.826332872
8.657935867,7.142069738,40.43665365,46.35757163,1.388123729,64.35004522,13.53410026,1.322807797,10.55898703
3.385990925,5.871946651,52.21015817,27.43736088,1.388446463,38.09530667,24.19538526,0.442572532,7.11061737
11.76452771,7.10251221,41.28569366,64.90647653,1.388537852,90.12509952,12.19977778,0.677056834,6.349606758
5.173333296,7.138381587,37.29892796,24.76122209,1.389284798,34.40038943,13.05031816,1.741501935,20.96576065
9.437922346,6.545296927,33.59610288,39.393155,1.389485221,54.73620667,11.80313417,0.869960635,6.666917705
8.012064437,5.450997781,54.95126109,71.76479934,1.390430762,99.78398465,24.68859757,0.274231661,2.799569998
25.69597984,3.667497635,15.46456632,44.6672609,1.390622646,62.11530453,7.849799928,2.428022165,9.667389714
3.385991016,5.871946904,52.14506664,27.37308675,1.391706612,38.09530582,20.56183203,0.185837463,3.083936606
5.710423734,6.849752297,37.83724292,27.86848326,1.39260481,38.80978384,6.630969373,1.033320554,10.83963803
5.710424195,6.84975249,37.83245131,27.86367498,1.392845069,38.8097823,8.093797681,1.49700232,16.0433577
7.995816618,7.288016246,41.92535923,45.11720695,1.392906878,62.84406787,12.41221949,0.858370286,6.747092169
8.253536696,7.514791144,42.24719381,47.10031005,1.393347149,65.62708272,15.65441402,0.981822754,9.093601474
4.755049225,8.288408686,40.61123342,25.61772473,1.393583916,35.70044913,6.711501255,1.13912666,9.396831937
5.050198217,7.440662737,40.99284968,27.57667382,1.398210871,38.55800512,11.94326437,0.704320738,6.38075227
4.822898455,7.545957365,39.94749699,25.38009102,1.399098935,35.50925832,13.67463408,0.87612931,10.15001688
4.137623356,7.483059893,54.52433739,36.47985339,1.400084105,51.07486289,7.372466517,0.680743095,9.03720511
7.648165979,7.319877695,48.05008975,53.46423244,1.402948583,75.00756917,10.7478092,0.916195265,6.920099299
3.912656478,6.360364821,65.69507929,54.43493896,1.402991687,76.37176683,8.407420134,0.126399685,3.204874108
4.765916544,7.086758188,48.87023146,34.29077357,1.403342511,48.12170028,7.787860504,0.750593124,11.42808799
10.29797817,5.233012071,29.59657903,36.7519377,1.404483927,51.61750579,7.158658479,1.108731607,7.130192216
7.958724752,6.60915812,40.46163551,42.65140541,1.40656737,59.99207515,10.91892915,0.848006464,9.005851727
4.610911957,8.272826964,48.59901901,32.86025792,1.409186659,46.30623709,11.2257692,0.656927996,5.819786544
6.064111747,6.321421689,29.64780926,21.68698669,1.409315247,30.563801,10.66239262,1.776655752,18.42350304
4.951685066,8.409228978,42.05754311,28.07032055,1.413466392,39.6764547,14.52051765,1.038425423,11.62086009
11.95297378,8.928608274,52.12133967,96.54789261,1.413843127,136.5035743,15.25392617,0.356264256,3.162198368
10.3669081,6.17307595,27.56463212,34.00172669,1.414167132,48.08412432,12.29766865,1.517742281,13.0883351
5.195286225,8.204829796,40.25248994,27.63672902,1.414254917,39.0853799,10.16635399,1.592928833,17.61158654
5.601869303,6.767512395,33.77079671,23.53675706,1.414525192,33.2933358,12.94521668,1.241048572,11.50335508
4.832244353,8.123258314,45.53467139,30.93390191,1.417857252,43.85985715,11.18298618,1.53970461,17.72303149
7.303237899,8.284324873,47.04355605,49.28348331,1.419494224,69.95761987,17.60712914,0.431266981,4.305211952
5.050198435,7.440663063,41.27010812,27.84733882,1.419551964,39.53074451,13.78424059,0.737310376,7.47496881
7.939392968,6.704911906,55.57336222,72.78212278,1.421001212,103.4234847,19.07004106,0.31057149,3.663938194
17.0521216,10.12492251,13.01860655,24.77224764,1.421193501,35.20615735,5.42250743,3.379471268,10.88215919
10.51078927,7.393216392,58.67357924,108.5060054,1.423752302,154.4856749,11.45673187,0.290033553,3.59091839
4.755049453,8.288408525,40.81039852,25.79847485,1.424679524,36.75455887,10.40947983,1.167914916,12.80405673
13.0966474,6.214046133,32.17433488,51.76847292,1.425691023,73.80584714,10.22156184,1.453592482,11.432451
4.4831749,7.201864284,48.13455461,31.4325544,1.425993395,44.82261495,6.232225111,1.225262462,13.27278648
7.275061992,8.443352528,58.49324697,74.57312818,1.428371264,106.5181133,11.49904074,0.370447586,2.976994403
6.064112245,6.321421911,29.88848358,21.89939819,1.435243673,31.4309727,11.92921787,1.750541373,18.6846052
5.781739416,4.480735076,21.55220479,14.34812695,1.436407643,20.60975921,8.616935362,2.751056194,33.6812722
9.814132426,4.818103515,23.69241651,27.05887528,1.438792428,38.93210487,9.04646058,2.670419263,27.9886319
5.173333713,7.138382063,36.90786798,24.41243583,1.438805971,35.12475844,8.732932054,0.877349288,9.840895144
15.61684619,7.638959778,11.01612651,19.10194674,1.441868373,27.54249288,5.205111691,4.766274671,18.07176409
10.13679954,5.671469301,28.07761008,33.97605657,1.441886253,48.9896089,11.1397314,1.123065149,7.54053099
